wflow_id,group,formula,n_features,preprocessor,model
prep_9_rand_forest_2,Romania,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Russian Federation,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,Turkey,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_rand_forest_2,United Kingdom,target ~ dubai + brent + dubai_hydroskimming_singapore + dubai_cracking_singapore + x50_50_hls_lls_cracking_usgc,5,recipe,rand_forest
prep_9_boost_tree_3,Algeria,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Denmark,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Germany,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Italy,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Netherlands,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Norway,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Romania,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Russian Federation,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,Turkey,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_9_boost_tree_3,United Kingdom,target ~ brent + dubai + urals_hydroskimming_med + es_sider_hydroskimming_med + urals_hydroskimming_nw_europe,5,recipe,boost_tree
prep_10_linear_reg_1,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_linear_reg_1,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,linear_reg
prep_10_rand_forest_2,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_rand_forest_2,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,rand_forest
prep_10_boost_tree_3,Algeria,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Denmark,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Germany,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Italy,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Netherlands,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Norway,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Romania,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Russian Federation,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,Turkey,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_10_boost_tree_3,United Kingdom,target ~ brent + dubai + wti + brent_cracking_nw_europe + brent_hydroskimming_nw_europe + urals_cracking_nw_europe,6,recipe,boost_tree
prep_11_linear_reg_1,Algeria,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Denmark,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Germany,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Italy,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Netherlands,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Norway,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Romania,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Russian Federation,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,Turkey,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_linear_reg_1,United Kingdom,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,linear_reg
prep_11_rand_forest_2,Algeria,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Denmark,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Germany,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Italy,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Netherlands,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Norway,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Romania,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Russian Federation,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,Turkey,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_rand_forest_2,United Kingdom,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,rand_forest
prep_11_boost_tree_3,Algeria,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Denmark,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Germany,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Italy,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Netherlands,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Norway,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Romania,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Russian Federation,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,Turkey,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_11_boost_tree_3,United Kingdom,target ~ tapis_hydroskimming_singapore + urals_hydroskimming_med + brent_cracking_nw_europe,3,recipe,boost_tree
prep_12_linear_reg_1,Algeria,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Denmark,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Germany,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Italy,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Netherlands,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Norway,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Romania,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Russian Federation,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,Turkey,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_linear_reg_1,United Kingdom,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,linear_reg
prep_12_rand_forest_2,Algeria,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Denmark,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Germany,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Italy,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Netherlands,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Norway,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Romania,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Russian Federation,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,Turkey,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_rand_forest_2,United Kingdom,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,rand_forest
prep_12_boost_tree_3,Algeria,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Denmark,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Germany,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Italy,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Netherlands,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Norway,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Romania,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Russian Federation,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,Turkey,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_12_boost_tree_3,United Kingdom,target ~ es_sider_cracking_med + dubai_cracking_singapore + es_sider_hydroskimming_med + dubai_hydroskimming_singapore,4,recipe,boost_tree
prep_13_linear_reg_1,Algeria,target ~ tapis_hydroskimming_singapore + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + urals_hydroskimming_med_gt_0_05_x_urals_hydroskimming_med + brent_hydroskimming_nw_europe_gt_0_08_x_brent_hydroskimming_nw_europe + tapis_hydroskimming_singapore_gt_0_08_x_tapis_hydroskimming_singapore,6,recipe,linear_reg
prep_13_linear_reg_1,Denmark,target ~ tapis_hydroskimming_singapore + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + urals_hydroskimming_med_gt_0_05_x_urals_hydroskimming_med + brent_hydroskimming_nw_europe_gt_0_08_x_brent_hydroskimming_nw_europe + tapis_hydroskimming_singapore_gt_0_08_x_tapis_hydroskimming_singapore,6,recipe,linear_reg
prep_13_linear_reg_1,Germany,target ~ tapis_hydroskimming_singapore + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + urals_hydroskimming_med_gt_0_05_x_urals_hydroskimming_med + brent_hydroskimming_nw_europe_gt_0_08_x_brent_hydroskimming_nw_europe + tapis_hydroskimming_singapore_gt_0_08_x_tapis_hydroskimming_singapore,6,recipe,linear_reg
prep_13_linear_reg_1,Italy,target ~ tapis_hydroskimming_singapore + urals_cracking_nw_europe + urals_hydroskimming_nw_europe + urals_hydroskimming_med_gt_0_05_x_urals_hydroskimming_med + brent_hydroskimming_nw_europe_gt_0_08_x_brent_hydroskimming_nw_europe + tapis_hydroskimming_singapore_gt_0_08_x_tapis_hydroskimming_singapore,6,recipe,linear_reg
